order_id,order_item_id,order_date,shipping_date,shipping_mode,order_status,delivery_status,late_delivery_risk,days_for_shipping_real,days_for_shipment_scheduled,order_item_quantity,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,sales,benefit_per_order,sales_per_customer,order_region,order_country,market,payment_type,customer_segment,customer_country,latitude,longitude,category_name,department_name,product_price,shipping_delay_days,order_hour,order_day_of_week,order_month,order_year,is_weekend_order,revenue_per_unit,has_discount,is_profitable,scheduled_days_bin,market_risk_score,region_risk_score,mode_risk_score
60881,433,2024-11-07 15:51:00,2024-11-13 15:51:00,Second Class,COMPLETE,Late delivery,1,6,5,5,0.062,137741.0,-0.0802,646005.29,-51809.62,1182799.9,Northern Areas,Gilgit,Federal,PAYMENT,Corporate,Gilgit,55.588,104.1429,Fitness Equipment,Sports,137741.0,1,15,3,11,2024,0,129201.06,1,0,3-5_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
50353,434,2022-03-03 01:30:00,2022-03-04 01:30:00,Same Day,PENDING,Shipping on time,0,1,0,1,0.183,140170.78,0.0082,114519.53,939.06,252195.67,South KPK,Abbottabad,KPK,DEBIT,Consumer,Abbottabad,51.5484,23.7865,Personal Care,Health,140170.78,1,1,3,3,2022,0,114519.53,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
10495,435,2023-06-05 18:55:00,2023-06-10 18:55:00,Second Class,CLOSED,Late delivery,1,5,4,3,0.218,238895.62,-0.0463,560449.12,-25948.79,534381.39,North KPK,Peshawar,KPK,CASH,Consumer,Peshawar,-47.6214,30.6139,Medical Supplies,Health,238895.62,1,18,0,6,2023,0,186816.37,1,0,3-5_days,0.5953805774278215,0.5940386230058774,0.6605610122997965
30406,436,2022-09-08 13:57:00,2022-09-14 13:57:00,Standard Class,COMPLETE,Late delivery,1,6,4,2,0.024,279985.77,-0.0412,546532.22,-22517.13,951297.49,South KPK,Peshawar,KPK,DEBIT,Corporate,Peshawar,25.8757,1.1983,Women's Fashion,Clothing,279985.77,2,13,3,9,2022,0,273266.11,1,0,3-5_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
17806,437,2021-06-18 20:09:00,2021-06-21 20:09:00,Same Day,COMPLETE,Late delivery,1,3,1,2,0.289,21510.72,0.2096,30588.24,6411.3,76095.09,Rural Sindh,Larkana,Sindh,CASH,Home Office,Larkana,-12.782,20.0417,Medical Supplies,Health,21510.72,2,20,4,6,2021,0,15294.12,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
47616,438,2022-08-18 06:35:00,2022-08-19 06:35:00,Same Day,PENDING,Shipping on time,0,1,1,4,0.125,10532.56,0.374,36863.96,13787.12,85054.2,South KPK,Abbottabad,KPK,PAYMENT,Corporate,Abbottabad,-25.7574,171.4776,Footwear,Clothing,10532.56,0,6,3,8,2022,0,9215.99,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
33502,439,2024-07-09 17:40:00,2024-07-16 17:40:00,Second Class,CLOSED,Late delivery,1,7,4,1,0.257,146151.38,-0.0946,108590.48,-10272.66,248253.06,South Balochistan,Turbat,Balochistan,CASH,Consumer,Turbat,36.1553,-84.1948,Grocery,Food,146151.38,3,17,1,7,2024,0,108590.48,1,0,3-5_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
68132,440,2023-04-02 05:22:00,2023-04-11 05:22:00,Standard Class,COMPLETE,Shipping on time,0,9,7,3,0.123,107794.75,-0.0131,283607.99,-3715.26,524550.46,North KPK,Abbottabad,KPK,TRANSFER,Home Office,Abbottabad,9.4746,-53.4134,Music,Books & Media,107794.75,2,5,6,4,2023,1,94536.0,1,0,5-10_days,0.5953805774278215,0.5940386230058774,0.7366829702089818
76872,441,2024-02-18 22:29:00,2024-02-22 22:29:00,First Class,CLOSED,Late delivery,1,4,2,4,0.206,147406.86,0.0323,468164.19,15121.7,1074655.76,South Balochistan,Turbat,Balochistan,PAYMENT,Home Office,Turbat,-13.4492,86.533,Laptops,Electronics,147406.86,2,22,6,2,2024,1,117041.05,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.5351926799225761
90815,442,2023-06-26 05:32:00,2023-07-05 05:32:00,Standard Class,COMPLETE,Shipping on time,0,9,5,3,0.174,95814.93,0.1961,237429.4,46559.91,223632.52,North Punjab,Lahore,Punjab,PAYMENT,Consumer,Lahore,-59.1389,128.5522,Audio,Electronics,95814.93,4,5,0,6,2023,0,79143.13,1,1,3-5_days,0.4820809248554913,0.4793103448275862,0.7366829702089818
19052,444,2021-02-07 09:01:00,2021-02-12 09:01:00,Second Class,COMPLETE,Late delivery,1,5,3,1,0.161,94832.02,-0.0437,79564.06,-3476.95,81864.01,South KPK,Swat,KPK,PAYMENT,Home Office,Swat,2.1581,-34.5914,Audio,Electronics,94832.02,2,9,6,2,2021,1,79564.06,1,0,1-3_days,0.5953805774278215,0.5967233774417139,0.6605610122997965
56871,445,2023-05-15 11:28:00,2023-05-19 11:28:00,Second Class,COMPLETE,Shipping on time,0,4,4,1,0.102,73975.12,0.1176,66429.66,7812.13,89038.68,Capital Territory,Gilgit,Federal,DEBIT,Home Office,Gilgit,-21.0145,-113.8036,Fitness Equipment,Sports,73975.12,0,11,0,5,2023,0,66429.66,1,1,3-5_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
39523,446,2021-03-04 03:46:00,2021-03-10 03:46:00,First Class,COMPLETE,Shipping on time,0,6,2,3,0.129,281410.41,0.1436,735325.4,105592.73,1781300.93,Urban Sindh,Hyderabad,Sindh,DEBIT,Home Office,Hyderabad,-4.4739,-166.5236,Car Accessories,Automotive,281410.41,4,3,3,3,2021,0,245108.47,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.5351926799225761
69114,447,2021-05-15 21:44:00,2021-05-17 21:44:00,Same Day,COMPLETE,Shipping on time,0,2,0,5,0.067,26989.36,0.3979,125905.36,50097.74,177662.91,Urban Sindh,Sukkur,Sindh,DEBIT,Home Office,Sukkur,-57.1513,31.1793,Vitamins,Health,26989.36,2,21,5,5,2021,1,25181.07,1,1,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
93049,448,2024-12-05 14:13:00,2024-12-09 14:13:00,Second Class,COMPLETE,Late delivery,1,4,3,2,0.292,92928.82,0.1646,131587.21,21659.25,252679.13,South Balochistan,Khuzdar,Balochistan,DEBIT,Corporate,Khuzdar,-46.5638,34.8061,Fitness Equipment,Sports,92928.82,1,14,3,12,2024,0,65793.6,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
49692,451,2021-06-20 02:53:00,2021-06-25 02:53:00,First Class,PENDING,Shipping on time,0,5,2,1,0.348,101962.3,-0.0821,66479.42,-5457.96,91491.31,Central Punjab,Faisalabad,Punjab,DEBIT,Corporate,Faisalabad,13.3021,-164.3472,Cameras,Electronics,101962.3,3,2,6,6,2021,1,66479.42,1,0,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
55867,453,2022-11-02 08:58:00,2022-11-05 08:58:00,Same Day,COMPLETE,Late delivery,1,3,1,3,0.132,87437.22,0.0743,227686.52,16917.11,185334.75,South KPK,Kohat,KPK,PAYMENT,Consumer,Kohat,-23.1571,-158.0412,Outdoor Sports,Sports,87437.22,2,8,2,11,2022,0,75895.51,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
82920,455,2021-08-26 09:35:00,2021-09-02 09:35:00,Second Class,PENDING,Late delivery,1,7,4,1,0.134,149770.43,0.103,129701.19,13359.22,108404.79,Central Punjab,Sialkot,Punjab,DEBIT,Home Office,Sialkot,-11.2461,-106.0493,Books,Books & Media,149770.43,3,9,3,8,2021,0,129701.19,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.6605610122997965
16112,456,2021-12-15 12:31:00,2021-12-22 12:31:00,First Class,CLOSED,Late delivery,1,7,3,4,0.298,163917.03,0.0794,460279.02,36546.15,573742.6,Northern Areas,Rawalpindi,Federal,PAYMENT,Consumer,Rawalpindi,-27.4083,77.4956,Vitamins,Health,163917.03,4,12,2,12,2021,0,115069.76,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.5351926799225761
55422,457,2022-06-18 04:47:00,2022-06-24 04:47:00,First Class,COMPLETE,Late delivery,1,6,3,1,0.186,17248.28,-0.0667,14040.1,-936.47,31473.46,Capital Territory,Islamabad,Federal,DEBIT,Corporate,Islamabad,57.8903,103.1875,Laptops,Electronics,17248.28,3,4,5,6,2022,1,14040.1,1,0,1-3_days,0.7340503544365681,0.7377613776137761,0.5351926799225761
48445,458,2023-05-01 05:26:00,2023-05-07 05:26:00,Standard Class,COMPLETE,Late delivery,1,6,5,5,0.332,108210.04,0.1443,361421.53,52153.13,376986.23,South Balochistan,Turbat,Balochistan,DEBIT,Consumer,Turbat,35.4894,37.3369,Bedding,Home & Garden,108210.04,1,5,0,5,2023,0,72284.31,1,1,3-5_days,0.6475729301995985,0.6395294117647059,0.7366829702089818
66252,459,2021-01-12 14:24:00,2021-01-18 14:24:00,Standard Class,PENDING,Shipping on time,0,6,6,1,0.154,31140.79,-0.0942,26345.11,-2481.71,45031.36,South KPK,Abbottabad,KPK,PAYMENT,Consumer,Abbottabad,50.9431,134.5304,Team Sports,Sports,31140.79,0,14,1,1,2021,0,26345.11,1,0,5-10_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
99544,460,2022-04-08 19:47:00,2022-04-11 19:47:00,Same Day,PENDING,Late delivery,1,3,1,4,0.137,213809.45,0.3055,738070.22,225480.45,649894.14,Central Punjab,Multan,Punjab,PAYMENT,Corporate,Multan,-8.9879,-48.3317,Fitness Equipment,Sports,213809.45,2,19,4,4,2022,0,184517.56,1,1,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
80370,461,2023-10-10 13:00:00,2023-10-11 13:00:00,Same Day,COMPLETE,Late delivery,1,1,0,4,0.122,255677.04,0.4288,897937.76,385035.71,2062546.95,North Balochistan,Turbat,Balochistan,DEBIT,Home Office,Turbat,42.5329,-28.3227,Men's Fashion,Clothing,255677.04,1,13,1,10,2023,0,224484.44,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
73205,462,2023-01-24 11:29:00,2023-01-26 11:29:00,Same Day,COMPLETE,Late delivery,1,2,1,5,0.219,269414.69,0.4065,1052064.36,395862.237500001,2270933.14,South Punjab,Multan,Punjab,CASH,Home Office,Multan,-49.8393,-80.487,Mobiles & Tablets,Electronics,269414.69,1,11,1,1,2023,0,210412.87,1,1,same_day,0.4820809248554913,0.487797147385103,0.4316920322291853
36909,463,2021-11-23 05:35:00,2021-11-25 05:35:00,Same Day,CLOSED,Shipping on time,0,2,0,3,0.205,32055.07,-0.0355,76451.34,-2714.02,62548.24,South Balochistan,Khuzdar,Balochistan,TRANSFER,Corporate,Khuzdar,-22.6978,94.7041,Team Sports,Sports,32055.07,2,5,1,11,2021,0,25483.78,1,0,same_day,0.6475729301995985,0.6395294117647059,0.4316920322291853
46751,464,2023-01-15 19:31:00,2023-01-18 19:31:00,First Class,COMPLETE,Late delivery,1,3,2,2,0.148,90348.94,0.3558,153954.59,54777.04,328654.19,Urban Sindh,Mirpur Khas,Sindh,DEBIT,Consumer,Mirpur Khas,49.594,45.8346,Furniture,Home & Garden,90348.94,1,19,6,1,2023,1,76977.3,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.5351926799225761
87450,465,2024-04-11 08:51:00,2024-04-19 08:51:00,Second Class,COMPLETE,Late delivery,1,8,5,4,0.22,78709.01,0.3253,245572.11,79884.61,503097.31,Capital Territory,Muzaffarabad,Federal,DEBIT,Consumer,Muzaffarabad,44.187,110.0037,Bedding,Home & Garden,78709.01,3,8,3,4,2024,0,61393.03,1,1,3-5_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
83315,466,2023-04-10 04:03:00,2023-04-18 04:03:00,Second Class,COMPLETE,Late delivery,1,8,5,4,0.034,299265.54,-0.092,1156362.05,-106385.31,1986073.77,Urban Sindh,Karachi,Sindh,TRANSFER,Home Office,Karachi,42.7254,-69.2019,Furniture,Home & Garden,299265.54,3,4,0,4,2023,0,289090.51,1,0,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
39685,467,2024-08-22 05:45:00,2024-08-25 05:45:00,Same Day,COMPLETE,Shipping on time,0,3,0,4,0.251,89465.07,0.1517,268037.35,40661.27,625223.55,South Balochistan,Quetta,Balochistan,PAYMENT,Consumer,Quetta,20.0256,14.0967,Footwear,Clothing,89465.07,3,5,3,8,2024,0,67009.34,1,1,same_day,0.6475729301995985,0.6395294117647059,0.4316920322291853
55510,468,2023-02-15 02:27:00,2023-02-22 02:27:00,Standard Class,CLOSED,Late delivery,1,7,6,2,0.344,252958.57,0.1232,331881.64,40887.82,571124.78,Northern Areas,Rawalpindi,Federal,CASH,Consumer,Rawalpindi,-43.434,156.0828,Garden Tools,Home & Garden,252958.57,1,2,2,2,2023,0,165940.82,1,1,5-10_days,0.7340503544365681,0.7303862035462716,0.7366829702089818
33303,469,2023-02-09 16:31:00,2023-02-10 16:31:00,Same Day,COMPLETE,Late delivery,1,1,0,2,0.283,226604.92,0.2404,324951.46,78118.33,440174.64,Urban Sindh,Mirpur Khas,Sindh,PAYMENT,Consumer,Mirpur Khas,-44.2955,-103.0392,Audio,Electronics,226604.92,1,16,3,2,2023,0,162475.73,1,1,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
95123,470,2024-06-08 14:35:00,2024-06-13 14:35:00,Standard Class,CLOSED,Late delivery,1,5,4,4,0.287,125120.63,0.3523,356844.04,125716.16,808451.13,Northern Areas,Muzaffarabad,Federal,CASH,Home Office,Muzaffarabad,28.1035,-151.091,Fitness Equipment,Sports,125120.63,1,14,5,6,2024,1,89211.01,1,1,3-5_days,0.7340503544365681,0.7303862035462716,0.7366829702089818
47643,471,2021-04-25 01:40:00,2021-05-04 01:40:00,Second Class,COMPLETE,Shipping on time,0,9,5,4,0.113,71032.24,0.0611,252022.39,15398.57,626757.68,North Balochistan,Turbat,Balochistan,TRANSFER,Consumer,Turbat,36.1553,-84.1948,Music,Books & Media,71032.24,4,1,6,4,2021,1,63005.6,1,1,3-5_days,0.6475729301995985,0.655679392933365,0.6605610122997965
92407,472,2024-12-07 10:53:00,2024-12-12 10:53:00,Standard Class,PENDING,Late delivery,1,5,4,4,0.0,155554.17,0.1935,622216.68,120398.93,1022954.31,Urban Sindh,Karachi,Sindh,DEBIT,Corporate,Karachi,-16.8239,-79.068,Personal Care,Health,155554.17,1,10,5,12,2024,1,155554.17,0,1,3-5_days,0.5224103055466837,0.522814498933902,0.7366829702089818
51272,473,2021-01-11 09:18:00,2021-01-14 09:18:00,First Class,COMPLETE,Shipping on time,0,3,2,5,0.342,230507.15,0.2495,758368.52,189212.95,1570490.33,Rural Sindh,Mirpur Khas,Sindh,TRANSFER,Consumer,Mirpur Khas,29.7362,-115.23,Movies & TV,Books & Media,230507.15,1,9,0,1,2021,0,151673.7,1,1,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
34651,474,2023-12-21 18:01:00,2023-12-23 18:01:00,First Class,COMPLETE,Advance shipping,0,2,3,4,0.149,32055.07,0.1026,109115.46,11195.25,88105.41,Urban Sindh,Mirpur Khas,Sindh,DEBIT,Corporate,Mirpur Khas,-30.3707,126.3309,Team Sports,Sports,32055.07,-1,18,3,12,2023,0,27278.86,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.5351926799225761
10031,475,2022-11-03 15:21:00,2022-11-11 15:21:00,Standard Class,COMPLETE,Late delivery,1,8,4,2,0.316,288144.2,0.1794,394181.27,70716.12,678502.93,South KPK,Swat,KPK,TRANSFER,Home Office,Swat,15.4205,-29.484,Furniture,Home & Garden,288144.2,4,15,3,11,2022,0,197090.64,1,1,3-5_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
11723,476,2023-10-24 10:50:00,2023-10-27 10:50:00,First Class,COMPLETE,Late delivery,1,3,2,2,0.121,205070.73,0.023,360514.34,8291.83,515451.64,Northern Areas,Islamabad,Federal,TRANSFER,Consumer,Islamabad,66.7584,132.4292,Snacks,Food,205070.73,1,10,1,10,2023,0,180257.17,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.5351926799225761
82464,477,2021-08-28 06:21:00,2021-09-06 06:21:00,Standard Class,COMPLETE,Shipping on time,0,9,6,4,0.028,181525.66,0.3405,705771.77,240315.29,1176695.22,South Balochistan,Khuzdar,Balochistan,PAYMENT,Corporate,Khuzdar,-37.2337,-87.5924,Car Accessories,Automotive,181525.66,3,6,5,8,2021,1,176442.94,1,1,5-10_days,0.6475729301995985,0.6395294117647059,0.7366829702089818
22135,478,2024-11-17 03:56:00,2024-11-19 03:56:00,First Class,COMPLETE,Shipping on time,0,2,2,3,0.031,201427.76,-0.0865,585550.5,-50650.12,1286408.14,Capital Territory,Rawalpindi,Federal,DEBIT,Home Office,Rawalpindi,15.7906,58.8702,Audio,Electronics,201427.76,0,3,6,11,2024,1,195183.5,1,0,1-3_days,0.7340503544365681,0.7377613776137761,0.5351926799225761
37897,479,2021-03-27 08:47:00,2021-04-01 08:47:00,Standard Class,PENDING_PAYMENT,Late delivery,1,5,4,1,0.116,13248.99,0.2193,11712.11,2568.47,13675.74,North KPK,Kohat,KPK,TRANSFER,Consumer,Kohat,-36.2889,-86.4642,Beverages,Food,13248.99,1,8,5,3,2021,1,11712.11,1,1,3-5_days,0.5953805774278215,0.5940386230058774,0.7366829702089818
15510,480,2024-03-16 18:16:00,2024-03-19 18:16:00,Same Day,COMPLETE,Late delivery,1,3,0,5,0.163,273330.12,0.2365,1143886.55,270529.17,2018384.15,South KPK,Kohat,KPK,TRANSFER,Consumer,Kohat,36.4584,82.4111,Tools & Equipment,Automotive,273330.12,3,18,5,3,2024,1,228777.31,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
26134,481,2021-04-15 11:26:00,2021-04-20 11:26:00,Second Class,COMPLETE,Late delivery,1,5,3,1,0.154,11365.0,-0.0182,9614.79,-174.99,11019.47,South Balochistan,Gwadar,Balochistan,TRANSFER,Corporate,Gwadar,-5.9401,17.7244,Laptops,Electronics,11365.0,2,11,3,4,2021,0,9614.79,1,0,1-3_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
25380,483,2022-10-08 22:38:00,2022-10-13 22:38:00,Second Class,PENDING_PAYMENT,Shipping on time,0,5,3,3,0.13,116531.8,0.1314,304148.0,39965.05,433676.06,Rural Sindh,Mirpur Khas,Sindh,PAYMENT,Home Office,Mirpur Khas,41.0354,141.1114,Books,Books & Media,116531.8,2,22,5,10,2022,1,101382.67,1,1,1-3_days,0.5224103055466837,0.5220072294280247,0.6605610122997965
39919,484,2021-08-09 17:28:00,2021-08-15 17:28:00,First Class,PENDING,Shipping on time,0,6,3,5,0.168,102955.82,0.126,428296.21,53965.32,517275.12,Central Punjab,Gujranwala,Punjab,DEBIT,Consumer,Gujranwala,15.748,167.3394,Movies & TV,Books & Media,102955.82,3,17,0,8,2021,0,85659.24,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
23584,485,2022-03-07 07:52:00,2022-03-10 07:52:00,Second Class,COMPLETE,Shipping on time,0,3,3,5,0.184,95871.45,0.3174,391155.52,124152.76,752741.62,Urban Sindh,Mirpur Khas,Sindh,CASH,Consumer,Mirpur Khas,-20.7472,-69.4924,Footwear,Clothing,95871.45,0,7,0,3,2022,0,78231.1,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.6605610122997965
81600,486,2024-09-11 04:31:00,2024-09-14 04:31:00,Second Class,COMPLETE,Advance shipping,0,3,4,1,0.008,37703.1,0.0707,37401.48,2644.28,88220.43,Urban Sindh,Larkana,Sindh,CASH,Home Office,Larkana,1.9932,74.9689,Kitchen,Home & Garden,37703.1,-1,4,2,9,2024,0,37401.48,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
89426,487,2021-11-09 12:02:00,2021-11-13 12:02:00,First Class,CLOSED,Late delivery,1,4,3,4,0.11,156728.84,0.3035,557954.67,169339.24,843287.33,South KPK,Peshawar,KPK,CASH,Home Office,Peshawar,9.0649,-37.3628,GPS & Navigation,Automotive,156728.84,1,12,1,11,2021,0,139488.67,1,1,1-3_days,0.5953805774278215,0.5967233774417139,0.5351926799225761
29298,488,2023-09-22 06:33:00,2023-09-23 06:33:00,Same Day,COMPLETE,Shipping on time,0,1,0,5,0.271,243491.28,0.4369,887525.72,387759.99,1013661.37,North KPK,Swat,KPK,DEBIT,Corporate,Swat,12.1424,96.8965,Personal Care,Health,243491.28,1,6,4,9,2023,0,177505.14,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
23012,489,2024-01-16 05:18:00,2024-01-22 05:18:00,Standard Class,COMPLETE,Shipping on time,0,6,4,1,0.221,116740.72,0.1567,90941.02,14250.46,153707.12,Rural Sindh,Sukkur,Sindh,CASH,Consumer,Sukkur,-35.0997,85.8977,Snacks,Food,116740.72,2,5,1,1,2024,0,90941.02,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
32789,490,2024-09-05 13:53:00,2024-09-11 13:53:00,Standard Class,COMPLETE,Late delivery,1,6,4,4,0.185,233913.58,0.4419,762558.27,336974.5,1265333.42,Urban Sindh,Sukkur,Sindh,DEBIT,Consumer,Sukkur,-36.1099,-157.9866,Accessories,Clothing,233913.58,2,13,3,9,2024,0,190639.57,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.7366829702089818
30549,492,2023-10-29 00:27:00,2023-11-05 00:27:00,Second Class,COMPLETE,Late delivery,1,7,5,1,0.237,89465.07,0.2282,68261.85,15577.35,127868.31,Northern Areas,Islamabad,Federal,DEBIT,Corporate,Islamabad,-9.7054,-45.6111,Footwear,Clothing,89465.07,2,0,6,10,2023,1,68261.85,1,1,3-5_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
55317,493,2021-05-08 16:13:00,2021-05-09 16:13:00,Same Day,COMPLETE,Late delivery,1,1,0,1,0.216,273514.7,0.4028,214435.52,86374.63,494178.01,Rural Sindh,Mirpur Khas,Sindh,PAYMENT,Consumer,Mirpur Khas,-39.9585,-37.8103,Beverages,Food,273514.7,1,16,5,5,2021,1,214435.52,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
59433,494,2022-07-11 17:15:00,2022-07-15 17:15:00,Same Day,COMPLETE,Shipping on time,0,4,0,4,0.315,218927.68,0.0751,599861.84,45049.62,1415970.38,Rural Sindh,Sukkur,Sindh,CASH,Corporate,Sukkur,-31.1149,126.7841,Team Sports,Sports,218927.68,4,17,0,7,2022,0,149965.46,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
17354,495,2024-10-04 16:44:00,2024-10-05 16:44:00,Same Day,COMPLETE,Late delivery,1,1,0,4,0.262,215872.89,0.1283,637256.77,81760.04,856664.23,North Balochistan,Chaman,Balochistan,CASH,Corporate,Chaman,3.7503,-146.4111,Tools & Equipment,Automotive,215872.89,1,16,4,10,2024,0,159314.19,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
94202,496,2024-02-13 00:53:00,2024-02-19 00:53:00,Second Class,CLOSED,Late delivery,1,6,5,4,0.183,21510.72,0.4073,70297.03,28631.98,148966.46,Rural Sindh,Hyderabad,Sindh,TRANSFER,Home Office,Hyderabad,50.5984,97.4989,Medical Supplies,Health,21510.72,1,0,1,2,2024,0,17574.26,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.6605610122997965
73781,497,2023-12-14 16:31:00,2023-12-20 16:31:00,Standard Class,COMPLETE,Shipping on time,0,6,5,1,0.117,259585.85,0.4251,229214.31,97439.0,393989.84,Rural Sindh,Sukkur,Sindh,DEBIT,Home Office,Sukkur,43.5195,-116.9247,Laptops,Electronics,259585.85,1,16,3,12,2023,0,229214.31,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
72976,498,2021-12-09 03:53:00,2021-12-12 03:53:00,Same Day,COMPLETE,Late delivery,1,3,0,3,0.136,205070.73,-0.0244,531543.33,-12969.66,962168.23,Capital Territory,Muzaffarabad,Federal,PAYMENT,Corporate,Muzaffarabad,-43.7448,-95.5342,Snacks,Food,205070.73,3,3,3,12,2021,0,177181.11,1,0,same_day,0.7340503544365681,0.7377613776137761,0.4316920322291853
72599,499,2024-01-21 05:28:00,2024-01-27 05:28:00,Second Class,COMPLETE,Late delivery,1,6,3,1,0.123,284923.66,0.3752,249878.05,93754.24,373431.29,South Balochistan,Gwadar,Balochistan,TRANSFER,Consumer,Gwadar,-37.5547,76.8132,Grocery,Food,284923.66,3,5,6,1,2024,1,249878.05,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
68854,500,2022-07-16 22:58:00,2022-07-22 22:58:00,First Class,COMPLETE,Late delivery,1,6,2,1,0.267,191474.63,0.0826,140350.9,11592.98,182500.27,North KPK,Kohat,KPK,CASH,Home Office,Kohat,-56.1487,-81.6023,Car Accessories,Automotive,191474.63,4,22,5,7,2022,1,140350.9,1,1,1-3_days,0.5953805774278215,0.5940386230058774,0.5351926799225761
44480,501,2023-05-26 10:40:00,2023-06-04 10:40:00,Standard Class,COMPLETE,Late delivery,1,9,7,3,0.232,19027.15,0.0654,43838.55,2867.04,59969.85,Central Punjab,Multan,Punjab,CASH,Home Office,Multan,0.2655,-131.5426,Bedding,Home & Garden,19027.15,2,10,4,5,2023,0,14612.85,1,1,5-10_days,0.4820809248554913,0.479179810725552,0.7366829702089818
66813,502,2021-04-23 14:10:00,2021-04-25 14:10:00,Same Day,COMPLETE,Shipping on time,0,2,0,4,0.165,180510.84,0.0492,602906.21,29662.99,1165147.76,South KPK,Peshawar,KPK,DEBIT,Corporate,Peshawar,-47.9142,-60.024,Team Sports,Sports,180510.84,2,14,4,4,2021,0,150726.55,1,1,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
